"name","calories","protein","fat","price","spicy","type","taste","tags","position"
"火锅丸子炒米粉","510","12","16","15元","否","主食","咸香浓郁","中餐;主食;米粉;炒粉;火锅","教工餐厅二楼"
"鸡肉炒馕","550","24","15","17元","否","主食","酱香扎实","中餐;主食;荤菜;高蛋白","教工餐厅二楼"
"鸡肉酸菜炒馕","570","24","16","18元","是","主食","酸辣浓香","中餐;主食;荤菜;素菜;高蛋白","教工餐厅二楼"
"鸡肉多菜炒馕","530","23","14","19元","否","主食","鲜香适口","中餐;主食;荤菜;素菜;高蛋白","教工餐厅二楼"
"纯素菜炒馕","450","10","12","15元","否","主食","油润咸香","中餐;主食;素菜","教工餐厅二楼"
"牛肉炒馕","590","26","17","20元","否","主食","肉香四溢","中餐;主食;荤菜;高蛋白","教工餐厅二楼"
"牛肉酸菜炒馕","610","26","18","21元","是","主食","酸辣肉香","中餐;主食;荤菜;素菜;高蛋白","教工餐厅二楼"
"牛肉多菜炒馕","570","25","16","22元","否","主食","鲜咸扎实","中餐;主食;荤菜;素菜;高蛋白","教工餐厅二楼"
"火锅丸子炒馕","580","14","19","17元","否","主食","咸浓味厚","中餐;主食;火锅","教工餐厅二楼"
"火锅鸡","680","32","28","18.9元","是","主食","麻辣浓郁","中餐;主食;火锅;高蛋白;高脂;高热量","教工餐厅二楼"
"招牌蜀香鸡饭","580","26","16","19.9元","是","主食","蜀香咸辣","中餐;主食;高蛋白","教工餐厅二楼"
"湖南小炒鸡饭","560","25","15","19.9元","是","主食","香辣爽口","中餐;主食;小炒;高蛋白","教工餐厅二楼"
"鲍汁茄子饭","380","6","14","12.9元","否","主食","鲍汁鲜甜","中餐;主食;素菜","教工餐厅二楼"
"川辣豆花炸鸡饭","650","24","26","17.9元","是","主食","香辣嫩滑","中餐;主食;荤菜;素菜;炸鸡;高蛋白;高脂;高热量","教工餐厅二楼"
"乐山辣子鸡饭","590","26","18","16.9元","是","主食","麻辣干香","中餐;主食;高蛋白","教工餐厅二楼"
"大阪照烧鸡肉饭","560","25","14","16.9元","否","主食","照烧甜咸","中餐;主食;荤菜;高蛋白","教工餐厅二楼"
"韩式时蔬拌饭","420","10","8","15.9元","否","主食","甜辣清爽","中餐;主食;素菜;拌饭","教工餐厅二楼"
"双蛋海苔拌饭","480","15","12","15.9元","否","主食","咸香浓郁","中餐;主食;拌饭","教工餐厅二楼"
"意式番茄炸鸡饭","630","22","24","17.9元","否","主食","酸甜浓郁","中餐;主食;荤菜;素菜;炸鸡;高蛋白;高脂","教工餐厅二楼"
"东印咖喱炸鸡饭","660","23","27","17.9元","否","主食","咖喱醇香","中餐;主食;荤菜;炸鸡;高蛋白;高脂;高热量","教工餐厅二楼"
"川辣豆花饭","320","12","10","13.9元","是","主食","麻辣鲜嫩","中餐;主食;素菜;拌饭","教工餐厅二楼"
"双拼辣子鸡+番茄炒蛋+辣白菜","520","20","16","15.9元","是","主食","酸辣咸甜","中餐;主食;自选;蛋类;素菜;小炒;高蛋白","教工餐厅二楼"
"双拼照烧鸡+蟹柳茄子+辣白菜","540","21","18","15.9元","是","主食","甜咸鲜香","中餐;主食;自选;荤菜;素菜;高蛋白","教工餐厅二楼"
"双拼金牌酱鸭+咖喱土豆+辣白菜","580","18","22","15.9元","是","主食","酱香咖喱","中餐;主食;自选;荤菜;素菜;高脂","教工餐厅二楼"
"照烧鸡+蟹柳茄子+咖喱土豆","620","22","24","16.9元","否","主食","丰富醇厚","中餐;主食;荤菜;素菜;高蛋白;高脂","教工餐厅二楼"
"辣子鸡+番茄炒蛋+蟹柳茄子","550","22","18","16.9元","是","主食","香辣酸甜","中餐;主食;蛋类;荤菜;素菜;小炒;高蛋白","教工餐厅二楼"
"辣子鸡+照烧鸡+蟹柳茄子","640","28","24","17.9元","是","主食","浓郁双鸡","中餐;主食;荤菜;素菜;高蛋白;高脂","教工餐厅二楼"
"金牌酱鸭+辣子鸡+番茄炒蛋","660","26","26","17.9元","是","主食","咸鲜香辣","中餐;主食;蛋类;荤菜;素菜;小炒;高蛋白;高脂;高热量","教工餐厅二楼"
"拉面(小)","350","12","3","8元","否","汤面","咸鲜","中餐;汤品;面食;面条;汤面;汤粥","教工餐厅二楼"
"拉面(大)","500","17","4","10元","否","汤面","咸鲜","中餐;汤品;面食;面条;汤面;汤粥","教工餐厅二楼"
"拉面加肉(小)","450","22","12","18元","否","汤面","咸鲜","中餐;汤品;面食;小吃;荤菜;面条;汤面;汤粥;高蛋白","教工餐厅二楼"
"拉面加肉(大)","600","27","13","20元","否","汤面","咸鲜","中餐;汤品;面食;小吃;荤菜;面条;汤面;汤粥;高蛋白","教工餐厅二楼"
"孜然肉片拌面(小)","580","24","18","14元","微辣","拌面","孜然香辣","中餐;面食;荤菜;面条;拌面;高蛋白","教工餐厅二楼"
"孜然肉片拌面(大)","750","30","22","18元","微辣","拌面","孜然香辣","中餐;面食;荤菜;面条;拌面;高蛋白;高脂;高热量","教工餐厅二楼"
"大盘鸡拌面(小)","550","25","15","12元","微辣","拌面","香辣咸鲜","中餐;面食;面条;拌面;高蛋白","教工餐厅二楼"
"大盘鸡拌面(大)","720","32","19","18元","微辣","拌面","香辣咸鲜","中餐;面食;面条;拌面;高蛋白;高热量","教工餐厅二楼"
"小炒肉拌面(小)","600","22","25","14元","中辣","拌面","香辣咸鲜","中餐;面食;荤菜;面条;拌面;小炒;高蛋白;高脂","教工餐厅二楼"
"小炒肉拌面(大)","780","28","30","18元","中辣","拌面","香辣咸鲜","中餐;面食;荤菜;面条;拌面;小炒;高蛋白;高脂;高热量","教工餐厅二楼"
"西红柿鸡蛋拌面(小)","480","15","12","12元","否","拌面","酸甜咸鲜","中餐;面食;蛋类;面条;拌面","教工餐厅二楼"
"西红柿鸡蛋拌面(大)","650","20","15","15元","否","拌面","酸甜咸鲜","中餐;面食;蛋类;面条;拌面;高蛋白;高热量","教工餐厅二楼"
"辣皮子拌面(小)","520","14","14","16元","中辣","拌面","香辣咸鲜","中餐;面食;面条;拌面","教工餐厅二楼"
"辣皮子拌面(大)","690","18","18","19.9元","中辣","拌面","香辣咸鲜","中餐;面食;面条;拌面;高热量","教工餐厅二楼"
"新疆拌面(小)","560","22","16","14元","微辣","拌面","咸鲜香辣","中餐;面食;面条;拌面;高蛋白","教工餐厅二楼"
"新疆拌面(大)","730","28","20","18元","微辣","拌面","咸鲜香辣","中餐;面食;面条;拌面;高蛋白;高脂;高热量","教工餐厅二楼"
"双拼拌面","750","26","22","18元","微辣","拌面","复合咸鲜","中餐;面食;自选;面条;拌面;高蛋白;高脂;高热量","教工餐厅二楼"
"椒麻鸡拌面","620","28","16","18元","麻辣","拌面","椒麻香辣","中餐;面食;面条;拌面;高蛋白","教工餐厅二楼"
"土豆牛肉拌面","680","26","18","19.9元","微辣","拌面","咸鲜酱香","中餐;面食;荤菜;素菜;面条;拌面;高蛋白;高热量","教工餐厅二楼"
"茶鸡蛋","75","6","5","1.5元/个","否","小吃","卤香","中餐;小吃;蛋类;饮料;低热量","教工餐厅二楼"
"孜然肉片盖饭","650","25","20","16元","微辣","盖饭","孜然香辣","中餐;主食;荤菜;盖饭;高蛋白;高脂;高热量","教工餐厅二楼"
"小份牛肉","220","30","10","10元","否","酱卤","咸鲜","中餐;小吃;荤菜;高蛋白;低热量","教工餐厅二楼"
"大盘鸡盖饭","620","26","16","16元","微辣","盖饭","香辣咸鲜","中餐;主食;盖饭;高蛋白","教工餐厅二楼"
"西红柿鸡蛋盖饭","550","16","14","14元","否","盖饭","酸甜咸鲜","中餐;主食;蛋类;盖饭","教工餐厅二楼"
"椒麻鸡盖饭","650","30","18","17元","麻辣","盖饭","椒麻香辣","中餐;主食;盖饭;高蛋白;高热量","教工餐厅二楼"
"小炒肉盖饭","680","23","28","16元","中辣","盖饭","香辣咸鲜","中餐;主食;荤菜;盖饭;小炒;高蛋白;高脂;高热量","教工餐厅二楼"
"土豆牛肉盖饭","700","28","20","18元","微辣","盖饭","咸鲜酱香","中餐;主食;荤菜;素菜;盖饭;高蛋白;高脂;高热量","教工餐厅二楼"
"双拼盖饭","720","26","24","16元","微辣","盖饭","复合咸鲜","中餐;主食;自选;盖饭;高蛋白;高脂;高热量","教工餐厅二楼"
"羊排抓饭","780","32","28","22元","否","抓饭","鲜香浓郁","中餐;主食;高蛋白;高脂;高热量","教工餐厅二楼"
"素手抓饭","500","8","12","14元","否","抓饭","清甜咸鲜","中餐;主食;素菜","教工餐厅二楼"
"碎肉抓饭","720","25","24","16元","否","抓饭","鲜香浓郁","中餐;主食;荤菜;高蛋白;高脂;高热量","教工餐厅二楼"
"肉夹馍","380","16","15","10元","否","面点","咸鲜酱香","中餐;面食;荤菜;包子","教工餐厅二楼"
"芹菜(单加小料)","15","1","0.1","2元","否","小料","清爽","中餐;小吃;素菜;加料;低热量","教工餐厅二楼"
"酸菜(单加小料)","20","0.5","0.2","2元","否","小料","酸咸","中餐;小吃;素菜;加料;低热量","教工餐厅二楼"
"金针菇(单加小料)","30","2","0.3","2元","否","小料","鲜嫩","中餐;小吃;素菜;加料;低热量","教工餐厅二楼"
"土豆丝(单加小料)","80","2","0.1","2元","否","小料","原味","中餐;小吃;素菜;加料;低热量","教工餐厅二楼"
"亲亲肠(单加小料)","120","5","10","2元","否","小料","咸鲜","中餐;小吃;加料;低热量","教工餐厅二楼"
"甜不辣(单加小料)","90","4","4","2元","否","小料","鲜甜","中餐;小吃;加料;低热量","教工餐厅二楼"
"牛肉丸(单加小料)","80","6","5","2元","否","小料","肉香","中餐;小吃;荤菜;加料;低热量","教工餐厅二楼"
"蟹排(单加小料)","70","4","2","2元","否","小料","鲜甜","中餐;小吃;荤菜;加料;低热量","教工餐厅二楼"
"米粉(单加小料)","150","3","0.2","2元","否","小料","原味","中餐;米粉;小吃;炒粉;加料;低热量","教工餐厅二楼"
"鸡肉(单加小料)","110","18","3","3元","否","小料","鲜嫩","中餐;小吃;荤菜;加料;低热量","教工餐厅二楼"
"宽粉(单加小料)","160","1","0.2","3元","否","小料","原味","中餐;米粉;小吃;炒粉;加料;低热量","教工餐厅二楼"
"加馕(单加小料)","220","6","1.5","3元","否","小料","面香","中餐;面食;小吃;加料;低热量","教工餐厅二楼"
"年糕(单加小料)","180","3","0.5","5元","否","小料","软糯","中餐;小吃;加料;低热量","教工餐厅二楼"
"牛肉(单加小料)","130","22","4","6元","否","小料","酱香","中餐;小吃;荤菜;加料;高蛋白;低热量","教工餐厅二楼"
"鸡肉炒宽粉","650","28","15","17元","可选","炒宽粉","咸鲜香辣","中餐;米粉;荤菜;炒粉;高蛋白;高热量","教工餐厅二楼"
"鸡肉酸菜炒宽粉","630","26","14","18元","可选","炒宽粉","酸辣咸鲜","中餐;米粉;荤菜;素菜;炒粉;高蛋白","教工餐厅二楼"
"鸡肉多菜炒宽粉","600","27","13","19元","可选","炒宽粉","咸鲜香辣","中餐;米粉;荤菜;素菜;炒粉;高蛋白","教工餐厅二楼"
"纯素菜炒宽粉","450","8","8","15元","可选","炒宽粉","咸鲜香辣","中餐;米粉;素菜;炒粉","教工餐厅二楼"
"牛肉炒宽粉","680","32","16","20元","可选","炒宽粉","酱香咸鲜","中餐;米粉;荤菜;炒粉;高蛋白;高热量","教工餐厅二楼"
"牛肉酸菜炒宽粉","660","30","15","21元","可选","炒宽粉","酸辣酱香","中餐;米粉;荤菜;素菜;炒粉;高蛋白;高热量","教工餐厅二楼"
"牛肉多菜炒宽粉","630","31","14","22元","可选","炒宽粉","酱香咸鲜","中餐;米粉;荤菜;素菜;炒粉;高蛋白","教工餐厅二楼"
"火锅丸子炒宽粉","680","15","22","17元","可选","炒宽粉","咸鲜浓郁","中餐;米粉;炒粉;火锅;高脂;高热量","教工餐厅二楼"
"粉馕双拼鸡炒","750","32","18","17元","可选","双拼炒","咸鲜香辣","中餐;自选;小炒;高蛋白;高热量","教工餐厅二楼"
"粉馕双拼牛炒","780","36","19","20元","可选","双拼炒","酱香咸鲜","中餐;自选;小炒;高蛋白;高热量","教工餐厅二楼"
"年糕米粉双拼鸡炒","720","28","14","18元","可选","双拼炒","香辣软糯","中餐;米粉;自选;小炒;高蛋白;高热量","教工餐厅二楼"
"年糕米粉双拼牛炒","750","32","15","21元","可选","双拼炒","酱香软糯","中餐;米粉;自选;小炒;高蛋白;高热量","教工餐厅二楼"
"宽粉+馕+粉鸡炒","780","30","16","20元","可选","双拼炒","复合咸鲜","中餐;米粉;自选;小炒;高蛋白;高热量","教工餐厅二楼"
"全家福鸡炒米粉","850","35","25","22元","可选","双拼炒","浓郁香辣","中餐;米粉;自选;炒粉;小炒;高蛋白;高脂;高热量","教工餐厅二楼"
"招牌蜀香鸡","580","32","22","19.9","3","荤菜","咸鲜香辣","中餐;荤菜;素菜;高蛋白;高脂","教工餐厅二楼"
"双拼组合 1.辣子鸡+番茄炒蛋+辣白菜","520","24","18","15.9","2","荤素拼盘","酸甜微辣","中餐;自选;蛋类;素菜;小炒;高蛋白","教工餐厅二楼"
"双拼组合 2.照烧鸡+蟹柳茄子+辣白菜","540","26","20","15.9","1","荤素拼盘","酱香微辣","中餐;自选;荤菜;素菜;高蛋白;高脂","教工餐厅二楼"
"双拼组合 3.金牌酱鸭+咖喱土豆+辣白菜","560","22","24","15.9","1","荤素拼盘","咸甜浓郁","中餐;自选;荤菜;素菜;高蛋白;高脂","教工餐厅二楼"
"多拼组合 1.辣子鸡+番茄炒蛋+蟹柳茄子","620","28","22","16.9","2","荤素拼盘","多味复合","中餐;自选;蛋类;荤菜;素菜;小炒;高蛋白;高脂","教工餐厅二楼"
"多拼组合 2.照烧鸡+蟹柳茄子+咖喱土豆","650","29","24","16.9","0","荤素拼盘","酱香浓郁","中餐;自选;荤菜;素菜;高蛋白;高脂;高热量","教工餐厅二楼"
"多拼组合 1.辣子鸡+照烧鸡+蟹柳茄子","680","34","26","17.9","2","荤素拼盘","咸辣酱香","中餐;自选;荤菜;素菜;高蛋白;高脂;高热量","教工餐厅二楼"
"多拼组合 2.金牌酱鸭+辣子鸡+番茄炒蛋","690","32","28","17.9","2","荤素拼盘","鲜辣咸甜","中餐;自选;蛋类;荤菜;素菜;小炒;高蛋白;高脂;高热量","教工餐厅二楼"
"韩式时蔬拌饭","420","14","10","15.9","1","主食拌饭","酸辣清爽","中餐;主食;素菜;拌饭","教工餐厅二楼"
"双蛋海苔拌饭","480","18","14","15.9","0","主食拌饭","海苔咸香","中餐;主食;拌饭","教工餐厅二楼"
"东印咖喱炸鸡饭","720","28","30","17.9","0","炸鸡盖饭","咖喱浓郁","中餐;主食;荤菜;盖饭;炸鸡;高蛋白;高脂;高热量","教工餐厅二楼"
"川辣豆花炸鸡饭","710","30","28","17.9","3","炸鸡盖饭","麻辣鲜烫","中餐;主食;荤菜;素菜;盖饭;炸鸡;高蛋白;高脂;高热量","教工餐厅二楼"
"意式番茄炸鸡饭","680","26","26","17.9","0","炸鸡盖饭","酸甜浓郁","中餐;主食;荤菜;素菜;盖饭;炸鸡;高蛋白;高脂;高热量","教工餐厅二楼"
"川辣豆花饭","510","18","16","14.9","3","盖浇饭","麻辣鲜香","中餐;主食;素菜;盖饭;拌饭","教工餐厅二楼"
"乐山辣子鸡肉饭","580","25","22","16.9","3","盖浇饭","香辣干香","中餐;主食;荤菜;盖饭;高蛋白;高脂","教工餐厅二楼"
"大阪照烧鸡肉饭","590","26","20","16.9","0","盖浇饭","酱香微甜","中餐;主食;荤菜;盖饭;高蛋白;高脂","教工餐厅二楼"
"鲍汁蟹柳茄子饭","460","12","15","14.9","0","盖浇饭","鲍汁鲜美","中餐;主食;荤菜;素菜;盖饭","教工餐厅二楼"
"湖南小炒鸡肉饭","560","26","21","19.9","3","盖浇饭","香辣开胃","中餐;主食;荤菜;盖饭;小炒;高蛋白;高脂","教工餐厅二楼"
"蜜汁藤椒鸡排","520","24","18","14","1","藤椒鸡排","鲜甜微麻","中餐;荤菜;炸鸡;高蛋白","教工餐厅二楼"
"沙拉藤椒鸡排","550","23","22","14","1","藤椒鸡排","沙拉酱香","中餐;荤菜;炸鸡;高蛋白;高脂","教工餐厅二楼"
"甜辣藤椒鸡排","530","24","18","14","2","藤椒鸡排","甜辣开胃","中餐;荤菜;炸鸡;高蛋白","教工餐厅二楼"
"黑椒藤椒鸡排","510","25","17","14","2","藤椒鸡排","黑椒浓郁","中餐;荤菜;炸鸡;高蛋白","教工餐厅二楼"
"原味烤肉饭","580","26","20","16","0","烤肉饭","咸香原味","中餐;主食;荤菜;烤肉饭;高蛋白;高脂","教工餐厅二楼"
"孜然烤肉饭","590","26","21","16","1","烤肉饭","孜然浓郁","中餐;主食;荤菜;烤肉饭;高蛋白;高脂","教工餐厅二楼"
"沙拉烤肉饭","630","25","26","16","0","烤肉饭","香甜滑顺","中餐;主食;荤菜;烤肉饭;高蛋白;高脂","教工餐厅二楼"
"番茄烤肉饭","590","26","20","16","0","烤肉饭","酸甜可口","中餐;主食;荤菜;素菜;烤肉饭;高蛋白;高脂","教工餐厅二楼"
"叉烧烤肉饭","610","27","22","16","0","烤肉饭","咸甜酱香","中餐;主食;荤菜;烤肉饭;高蛋白;高脂","教工餐厅二楼"
"蜜汁烤肉饭","600","26","21","16","0","烤肉饭","蜜汁清甜","中餐;主食;荤菜;烤肉饭;高蛋白;高脂","教工餐厅二楼"
"糖醋烤肉饭","610","25","20","16","0","烤肉饭","酸甜浓郁","中餐;主食;荤菜;烤肉饭;高蛋白;高脂","教工餐厅二楼"
"椒香烤肉饭","590","26","21","16","2","烤肉饭","麻香微辣","中餐;主食;荤菜;烤肉饭;高蛋白;高脂","教工餐厅二楼"
"韩式烤肉饭","600","26","22","16","1","烤肉饭","甜辣酱香","中餐;主食;荤菜;烤肉饭;高蛋白;高脂","教工餐厅二楼"
